PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26629773","Tests for Anxiety-Related Behavior in Mice","Hölter SM, Einicke J, Sperling B, Zimprich A, Garrett L, Fuchs H, Gailus-Durner V, Hrabé de Angelis M, Wurst W.","Curr Protoc Mouse Biol. 2015 Dec 2;5(4):291-309. doi: 10.1002/9780470942390.mo150010.","Hölter SM","Curr Protoc Mouse Biol","2015","2015/12/03","","","10.1002/9780470942390.mo150010"
"26182372","Selective activators of protein phosphatase 5 target the auto-inhibitory mechanism","Haslbeck V, Drazic A, Eckl JM, Alte F, Helmuth M, Popowicz G, Schmidt W, Braun F, Weiwad M, Fischer G, Gemmecker G, Sattler M, Striggow F, Groll M, Richter K.","Biosci Rep. 2015 Apr 20;35(3):e00210. doi: 10.1042/BSR20150042.","Haslbeck V","Biosci Rep","2015","2015/07/17","PMC4721540","","10.1042/BSR20150042"
"25996635","Wavelength-Modulated Differential Photoacoustic Spectroscopy (WM-DPAS) for noninvasive early cancer detection and tissue hypoxia monitoring","Choi SS, Mandelis A, Guo X, Lashkari B, Kellnberger S, Ntziachristos V.","J Biophotonics. 2016 Apr;9(4):388-95. doi: 10.1002/jbio.201500131. Epub 2015 May 21.","Choi SS","J Biophotonics","2016","2015/05/22","","","10.1002/jbio.201500131"
"25504578","Hop/Sti1 phosphorylation inhibits its co-chaperone function","Röhl A, Tippel F, Bender E, Schmid AB, Richter K, Madl T, Buchner J.","EMBO Rep. 2015 Feb;16(2):240-9. doi: 10.15252/embr.201439198. Epub 2014 Dec 12.","Röhl A","EMBO Rep","2015","2014/12/16","PMC4328751","","10.15252/embr.201439198"
"29097605","PURA syndrome: clinical delineation and genotype-phenotype study in 32 individuals with review of published literature","Reijnders MRF, Janowski R, Alvi M, Self JE, van Essen TJ, Vreeburg M, Rouhl RPW, Stevens SJC, Stegmann APA, Schieving J, Pfundt R, van Dijk K, Smeets E, Stumpel CTRM, Bok LA, Cobben JM, Engelen M, Mansour S, Whiteford M, Chandler KE, Douzgou S, Cooper NS, Tan EC, Foo R, Lai AHM, Rankin J, Green A, Lönnqvist T, Isohanni P, Williams S, Ruhoy I, Carvalho KS, Dowling JJ, Lev DL, Sterbova K, Lassuthova P, Neupauerová J, Waugh JL, Keros S, Clayton-Smith J, Smithson SF, Brunner HG, van Hoeckel C, Anderson M, Clowes VE, Siu VM, Ddd Study T, Selber P, Leventer RJ, Nellaker C, Niessing D, Hunt D, Baralle D.","J Med Genet. 2018 Feb;55(2):104-113. doi: 10.1136/jmedgenet-2017-104946. Epub 2017 Nov 2.","Reijnders MRF","J Med Genet","2018","2017/11/04","PMC5800346","","10.1136/jmedgenet-2017-104946"
"29520020","Rapid and transient oxygen consumption increase following acute HDAC/KDAC inhibition in Drosophila tissue","Becker L, Nogueira MS, Klima C, de Angelis MH, Peleg S.","Sci Rep. 2018 Mar 8;8(1):4199. doi: 10.1038/s41598-018-22674-2.","Becker L","Sci Rep","2018","2018/03/10","PMC5843646","","10.1038/s41598-018-22674-2"
"30100824","The International Mouse Phenotyping Consortium (IMPC): a functional catalogue of the mammalian genome that informs conservation","Muñoz-Fuentes V, Cacheiro P, Meehan TF, Aguilar-Pimentel JA, Brown SDM, Flenniken AM, Flicek P, Galli A, Mashhadi HH, Hrabě de Angelis M, Kim JK, Lloyd KCK, McKerlie C, Morgan H, Murray SA, Nutter LMJ, Reilly PT, Seavitt JR, Seong JK, Simon M, Wardle-Jones H, Mallon AM, Smedley D, Parkinson HE; IMPC consortium.","Conserv Genet. 2018;19(4):995-1005. doi: 10.1007/s10592-018-1072-9. Epub 2018 May 19.","Muñoz-Fuentes V","Conserv Genet","2018","2018/08/14","PMC6061128","","10.1007/s10592-018-1072-9"
"31209944","Homozygous loss-of-function variants of TASP1, a gene encoding an activator of the histone methyltransferases KMT2A and KMT2D, cause a syndrome of developmental delay, happy demeanor, distinctive facial features, and congenital anomalies","Suleiman J, Riedhammer KM, Jicinsky T, Mundt M, Werner L, Gusic M, Burgemeister AL, Alsaif HS, Abdulrahim M, Moghrabi NN, Nicolas-Jilwan M, AlSayed M, Bi W, Sampath S, Alkuraya FS, El-Hattab AW.","Hum Mutat. 2019 Nov;40(11):1985-1992. doi: 10.1002/humu.23844. Epub 2019 Jul 22.","Suleiman J","Hum Mutat","2019","2019/06/19","","","10.1002/humu.23844"
"28714956","The uncertainty of crop yield projections is reduced by improved temperature response functions","Wang E, Martre P, Zhao Z, Ewert F, Maiorano A, Rötter RP, Kimball BA, Ottman MJ, Wall GW, White JW, Reynolds MP, Alderman PD, Aggarwal PK, Anothai J, Basso B, Biernath C, Cammarano D, Challinor AJ, De Sanctis G, Doltra J, Dumont B, Fereres E, Garcia-Vila M, Gayler S, Hoogenboom G, Hunt LA, Izaurralde RC, Jabloun M, Jones CD, Kersebaum KC, Koehler AK, Liu L, Müller C, Naresh Kumar S, Nendel C, O'Leary G, Olesen JE, Palosuo T, Priesack E, Eyshi Rezaei E, Ripoche D, Ruane AC, Semenov MA, Shcherbak I, Stöckle C, Stratonovitch P, Streck T, Supit I, Tao F, Thorburn P, Waha K, Wallach D, Wang Z, Wolf J, Zhu Y, Asseng S.","Nat Plants. 2017 Jul 17;3:17102. doi: 10.1038/nplants.2017.102.","Wang E","Nat Plants","2017","2017/07/18","","","10.1038/nplants.2017.102"
"27797353","The Cardamine hirsuta genome offers insight into the evolution of morphological diversity","Gan X, Hay A, Kwantes M, Haberer G, Hallab A, Ioio RD, Hofhuis H, Pieper B, Cartolano M, Neumann U, Nikolov LA, Song B, Hajheidari M, Briskine R, Kougioumoutzi E, Vlad D, Broholm S, Hein J, Meksem K, Lightfoot D, Shimizu KK, Shimizu-Inatsugi R, Imprialou M, Kudrna D, Wing R, Sato S, Huijser P, Filatov D, Mayer KF, Mott R, Tsiantis M.","Nat Plants. 2016 Oct 31;2(11):16167. doi: 10.1038/nplants.2016.167.","Gan X","Nat Plants","2016","2016/11/04","","","10.1038/nplants.2016.167"
"28968461","EBF1 binds to EBNA2 and promotes the assembly of EBNA2 chromatin complexes in B cells","Glaser LV, Rieger S, Thumann S, Beer S, Kuklik-Roos C, Martin DE, Maier KC, Harth-Hertle ML, Grüning B, Backofen R, Krebs S, Blum H, Zimmer R, Erhard F, Kempkes B.","PLoS Pathog. 2017 Oct 2;13(10):e1006664. doi: 10.1371/journal.ppat.1006664. eCollection 2017 Oct.","Glaser LV","PLoS Pathog","2017","2017/10/03","PMC5638620","","10.1371/journal.ppat.1006664"
"31176816","Negligible effects of TiO(2) nanoparticles at environmentally relevant concentrations on the translocation and accumulation of perfluorooctanoic acid and perfluorooctanesulfonate in hydroponically grown pumpkin seedlings (Cucurbita maxima × C. moschata)","Xu Z, Tang T, Cheng H, Bao Q, Yu J, Zhang C, Wu T, Zhao X, Schramm KW, Wang Y.","Sci Total Environ. 2019 Oct 10;686:171-178. doi: 10.1016/j.scitotenv.2019.05.473. Epub 2019 May 31.","Xu Z","Sci Total Environ","2019","2019/06/10","","","10.1016/j.scitotenv.2019.05.473"
"26151266","Association of Cardiometabolic Multimorbidity With Mortality","Emerging Risk Factors Collaboration, Di Angelantonio E, Kaptoge S, Wormser D, Willeit P, Butterworth AS, Bansal N, O'Keeffe LM, Gao P, Wood AM, Burgess S, Freitag DF, Pennells L, Peters SA, Hart CL, Håheim LL, Gillum RF, Nordestgaard BG, Psaty BM, Yeap BB, Knuiman MW, Nietert PJ, Kauhanen J, Salonen JT, Kuller LH, Simons LA, van der Schouw YT, Barrett-Connor E, Selmer R, Crespo CJ, Rodriguez B, Verschuren WM, Salomaa V, Svärdsudd K, van der Harst P, Björkelund C, Wilhelmsen L, Wallace RB, Brenner H, Amouyel P, Barr EL, Iso H, Onat A, Trevisan M, D'Agostino RB Sr, Cooper C, Kavousi M, Welin L, Roussel R, Hu FB, Sato S, Davidson KW, Howard BV, Leening MJ, Leening M, Rosengren A, Dörr M, Deeg DJ, Kiechl S, Stehouwer CD, Nissinen A, Giampaoli S, Donfrancesco C, Kromhout D, Price JF, Peters A, Meade TW, Casiglia E, Lawlor DA, Gallacher J, Nagel D, Franco OH, Assmann G, Dagenais GR, Jukema JW, Sundström J, Woodward M, Brunner EJ, Khaw KT, Wareham NJ, Whitsel EA, Njølstad I, Hedblad B, Wassertheil-Smoller S, Engström G, Rosamond WD, Selvin E, Sattar N, Thompson SG, Danesh J.","JAMA. 2015 Jul 7;314(1):52-60. doi: 10.1001/jama.2015.7008.","Emerging Risk Factors Collaboration","JAMA","2015","2015/07/08","PMC4664176","NIHMS739076","10.1001/jama.2015.7008"
"29145766","Environmental samples make soiled bedding sentinels dispensable for hygienic monitoring of IVC-reared mouse colonies","Miller M, Brielmeier M.","Lab Anim. 2018 Jun;52(3):233-239. doi: 10.1177/0023677217739329. Epub 2017 Nov 16.","Miller M","Lab Anim","2018","2017/11/18","","","10.1177/0023677217739329"
"26138067","Genetic determinants of telomere length and risk of common cancers: a Mendelian randomization study","Zhang C, Doherty JA, Burgess S, Hung RJ, Lindström S, Kraft P, Gong J, Amos CI, Sellers TA, Monteiro AN, Chenevix-Trench G, Bickeböller H, Risch A, Brennan P, Mckay JD, Houlston RS, Landi MT, Timofeeva MN, Wang Y, Heinrich J, Kote-Jarai Z, Eeles RA, Muir K, Wiklund F, Grönberg H, Berndt SI, Chanock SJ, Schumacher F, Haiman CA, Henderson BE, Amin Al Olama A, Andrulis IL, Hopper JL, Chang-Claude J, John EM, Malone KE, Gammon MD, Ursin G, Whittemore AS, Hunter DJ, Gruber SB, Knight JA, Hou L, Le Marchand L, Newcomb PA, Hudson TJ, Chan AT, Li L, Woods MO, Ahsan H, Pierce BL; GECCO and GAME-ON Network: CORECT, DRIVE, ELLIPSE, FOCI, and TRICL.","Hum Mol Genet. 2015 Sep 15;24(18):5356-66. doi: 10.1093/hmg/ddv252. Epub 2015 Jul 2.","Zhang C","Hum Mol Genet","2015","2015/07/04","PMC4550826","","10.1093/hmg/ddv252"
"30680784","Eicosanoids in tissue repair","Esser-von Bieren J.","Immunol Cell Biol. 2019 Mar;97(3):279-288. doi: 10.1111/imcb.12226. Epub 2019 Jan 24.","Esser-von Bieren J","Immunol Cell Biol","2019","2019/01/26","","","10.1111/imcb.12226"
"29988801","Imaging of blood flow and oxygen state with a multi-segment optoacoustic ultrasound array","Merčep E, Deán-Ben XL, Razansky D.","Photoacoustics. 2018 Apr 27;10:48-53. doi: 10.1016/j.pacs.2018.04.002. eCollection 2018 Jun.","Merčep E","Photoacoustics","2018","2018/07/11","PMC6032509","","10.1016/j.pacs.2018.04.002"
"31685894","Accessing Methyl Groups in Proteins via (1)H-detected MAS Solid-state NMR Spectroscopy Employing Random Protonation","Asami S, Reif B.","Sci Rep. 2019 Nov 4;9(1):15903. doi: 10.1038/s41598-019-52383-3.","Asami S","Sci Rep","2019","2019/11/06","PMC6828780","","10.1038/s41598-019-52383-3"
"31375584","Revisiting Hepatitis B Virus: Challenges of Curative Therapies","Hu J, Protzer U, Siddiqui A.","J Virol. 2019 Sep 30;93(20):e01032-19. doi: 10.1128/JVI.01032-19. Print 2019 Oct 15.","Hu J","J Virol","2019","2019/08/04","PMC6798116","","10.1128/JVI.01032-19"
"31215770","Metabolic signature associated with parameters of the complete blood count in apparently healthy individuals","Masuch A, Budde K, Kastenmüller G, Artati A, Adamski J, Völzke H, Nauck M, Pietzner M.","J Cell Mol Med. 2019 Aug;23(8):5144-5153. doi: 10.1111/jcmm.14383. Epub 2019 Jun 19.","Masuch A","J Cell Mol Med","2019","2019/06/20","PMC6652895","","10.1111/jcmm.14383"
"31093986","Optimization of photosynthesis and stomatal conductance in the date palm Phoenix dactylifera during acclimation to heat and drought","Kruse J, Adams M, Winkler B, Ghirardo A, Alfarraj S, Kreuzwieser J, Hedrich R, Schnitzler JP, Rennenberg H.","New Phytol. 2019 Sep;223(4):1973-1988. doi: 10.1111/nph.15923. Epub 2019 Jul 29.","Kruse J","New Phytol","2019","2019/05/17","","","10.1111/nph.15923"
"29789893","[Integration of sex/gender into environmental health research. Results of the interdisciplinary research network Sex/Gender-Environment-Health (GeUmGe-NET)]","Bolte G, David M, Dębiak M, Fiedel L, Hornberg C, Kolossa-Gehring M, Kraus U, Lätzsch R, Paeck T, Palm K, Schneider A.","Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz. 2018 Jun;61(6):737-746. doi: 10.1007/s00103-018-2745-8.","Bolte G","Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz","2018","2018/05/24","","","10.1007/s00103-018-2745-8"
"29769068","Correction to: MicroRNA expression profiling for the prediction of resistance to neoadjuvant radiochemotherapy in squamous cell carcinoma of the esophagus","Slotta-Huspenina J, Drecoll E, Feith M, Habermehl D, Combs SE, Weichert W, Bettstetter M, Becker K, Langer R.","J Transl Med. 2018 May 16;16(1):128. doi: 10.1186/s12967-018-1513-8.","Slotta-Huspenina J","J Transl Med","2018","2018/05/18","PMC5954453","","10.1186/s12967-018-1513-8"
"29731704","Oxytosis/Ferroptosis-(Re-) Emerging Roles for Oxidative Stress-Dependent Non-apoptotic Cell Death in Diseases of the Central Nervous System","Lewerenz J, Ates G, Methner A, Conrad M, Maher P.","Front Neurosci. 2018 Apr 20;12:214. doi: 10.3389/fnins.2018.00214. eCollection 2018.","Lewerenz J","Front Neurosci","2018","2018/05/08","PMC5920049","","10.3389/fnins.2018.00214"
"29174000","Deficiency of leptin receptor in myeloid cells disrupts hypothalamic metabolic circuits and causes body weight increase","Gao Y, Vidal-Itriago A, Milanova I, Korpel NL, Kalsbeek MJ, Tom RZ, Kalsbeek A, Hofmann SM, Yi CX.","Mol Metab. 2018 Jan;7:155-160. doi: 10.1016/j.molmet.2017.11.003. Epub 2017 Nov 9.","Gao Y","Mol Metab","2018","2017/11/28","PMC5784319","","10.1016/j.molmet.2017.11.003"
"28980372","Conformational Selection of Dimethylarginine Recognition by the Survival Motor Neuron Tudor Domain","Supekar S, Papageorgiou AC, Gemmecker G, Peltzer R, Johansson MP, Tripsianes K, Sattler M, Kaila VRI.","Angew Chem Int Ed Engl. 2018 Jan 8;57(2):486-490. doi: 10.1002/anie.201708233. Epub 2017 Dec 8.","Supekar S","Angew Chem Int Ed Engl","2018","2017/10/06","","","10.1002/anie.201708233"
"28946922","NBAS mutations cause acute liver failure: when acetaminophen is not a culprit","Calvo PL, Tandoi F, Haak TB, Brunati A, Pinon M, Olio DD, Romagnoli R, Spada M.","Ital J Pediatr. 2017 Sep 25;43(1):88. doi: 10.1186/s13052-017-0406-4.","Calvo PL","Ital J Pediatr","2017","2017/09/27","PMC5613325","","10.1186/s13052-017-0406-4"
"28892269","Bacteria utilizing plant-derived carbon in the rhizosphere of Triticum aestivum change in different depths of an arable soil","Uksa M, Buegger F, Gschwendtner S, Lueders T, Kublik S, Kautz T, Athmann M, Köpke U, Munch JC, Schloter M, Fischer D.","Environ Microbiol Rep. 2017 Dec;9(6):729-741. doi: 10.1111/1758-2229.12588. Epub 2017 Oct 20.","Uksa M","Environ Microbiol Rep","2017","2017/09/12","","","10.1111/1758-2229.12588"
"28883156","Structural insights into the interaction of the nuclear exosome helicase Mtr4 with the preribosomal protein Nop53","Falk S, Tants JN, Basquin J, Thoms M, Hurt E, Sattler M, Conti E.","RNA. 2017 Dec;23(12):1780-1787. doi: 10.1261/rna.062901.117. Epub 2017 Sep 7.","Falk S","RNA","2017","2017/09/09","PMC5688999","","10.1261/rna.062901.117"
"28796832","Comparative analysis of LytS/LytTR-type histidine kinase/response regulator systems in γ-proteobacteria","Behr S, Brameyer S, Witting M, Schmitt-Kopplin P, Jung K.","PLoS One. 2017 Aug 10;12(8):e0182993. doi: 10.1371/journal.pone.0182993. eCollection 2017.","Behr S","PLoS One","2017","2017/08/11","PMC5552118","","10.1371/journal.pone.0182993"
"28758132","New Insights for Immune-Based Diagnosis and Therapy for Infectious Diseases","Sautto GA, Diotti RA, Wisskirchen K, Kahle KM.","J Immunol Res. 2017;2017:3104719. doi: 10.1155/2017/3104719. Epub 2017 Jul 5.","Sautto GA","J Immunol Res","2017","2017/08/01","PMC5516766","","10.1155/2017/3104719"
"28494929","Investigation of corneal autoantibodies in horses with immune mediated keratitis (IMMK)","Braus BK, Miller I, Kummer S, Kleinwort KJH, Hirmer S, Hauck SM, McMullen RJ Jr, Kerschbaumer M, Deeg CA.","Vet Immunol Immunopathol. 2017 May;187:48-54. doi: 10.1016/j.vetimm.2017.04.002. Epub 2017 Apr 11.","Braus BK","Vet Immunol Immunopathol","2017","2017/05/13","","","10.1016/j.vetimm.2017.04.002"
"28355232","A genome-wide trans-ethnic interaction study links the PIGR-FCAMR locus to coronary atherosclerosis via interactions between genetic variants and residential exposure to traffic","Ward-Caviness CK, Neas LM, Blach C, Haynes CS, LaRocque-Abramson K, Grass E, Dowdy ZE, Devlin RB, Diaz-Sanchez D, Cascio WE, Miranda ML, Gregory SG, Shah SH, Kraus WE, Hauser ER.","PLoS One. 2017 Mar 29;12(3):e0173880. doi: 10.1371/journal.pone.0173880. eCollection 2017.","Ward-Caviness CK","PLoS One","2017","2017/03/30","PMC5371323","","10.1371/journal.pone.0173880"
"28341830","X-ray Dark-field Radiography - In-Vivo Diagnosis of Lung Cancer in Mice","Scherer K, Yaroshenko A, Bölükbas DA, Gromann LB, Hellbach K, Meinel FG, Braunagel M, Berg JV, Eickelberg O, Reiser MF, Pfeiffer F, Meiners S, Herzen J.","Sci Rep. 2017 Mar 24;7(1):402. doi: 10.1038/s41598-017-00489-x.","Scherer K","Sci Rep","2017","2017/03/26","PMC5428469","","10.1038/s41598-017-00489-x"
"28285172","Multifunctional LUV liposomes decorated for BBB and amyloid targeting - B. In vivo brain targeting potential in wild-type and APP/PS1 mice","Papadia K, Giannou AD, Markoutsa E, Bigot C, Vanhoute G, Mourtas S, Van der Linded A, Stathopoulos GT, Antimisiaris SG.","Eur J Pharm Sci. 2017 May 1;102:180-187. doi: 10.1016/j.ejps.2017.03.010. Epub 2017 Mar 8.","Papadia K","Eur J Pharm Sci","2017","2017/03/13","","","10.1016/j.ejps.2017.03.010"
"27756336","Identification of BRCA1-like triple-negative breast cancers by quantitative multiplex-ligation-dependent probe amplification (MLPA) analysis of BRCA1-associated chromosomal regions: a validation study","Gross E, van Tinteren H, Li Z, Raab S, Meul C, Avril S, Laddach N, Aubele M, Propping C, Gkazepis A, Schmitt M, Meindl A, Nederlof PM, Kiechle M, Lips EH.","BMC Cancer. 2016 Oct 19;16(1):811. doi: 10.1186/s12885-016-2848-2.","Gross E","BMC Cancer","2016","2016/10/21","PMC5070367","","10.1186/s12885-016-2848-2"
"27311480","Staphylococcus aureus recruits Cdc42GAP through recycling endosomes and the exocyst to invade human endothelial cells","Rauch L, Hennings K, Trasak C, Röder A, Schröder B, Koch-Nolte F, Rivera-Molina F, Toomre D, Aepfelbacher M.","J Cell Sci. 2016 Aug 1;129(15):2937-49. doi: 10.1242/jcs.186213. Epub 2016 Jun 16.","Rauch L","J Cell Sci","2016","2016/06/18","PMC5004874","","10.1242/jcs.186213"
"26419521","Implementing systems medicine within healthcare","Kirschner M, Bauch A, Agusti A, Hilke S, Merk S, Pison C, Roldan J, Seidenath B, Wilken M, Wouters EF, Mewes HW, Heumann K, Maier D.","Genome Med. 2015 Sep 29;7:102. doi: 10.1186/s13073-015-0224-5.","Kirschner M","Genome Med","2015","2015/10/01","PMC4587913","","10.1186/s13073-015-0224-5"
"25897865","Structural Characterization of LRRK2 Inhibitors","Gilsbach BK, Messias AC, Ito G, Sattler M, Alessi DR, Wittinghofer A, Kortholt A.","J Med Chem. 2015 May 14;58(9):3751-6. doi: 10.1021/jm5018779. Epub 2015 May 1.","Gilsbach BK","J Med Chem","2015","2015/04/22","","","10.1021/jm5018779"
"31039006","Chip-based sensing for release of unprocessed cell surface proteins in vitro and in serum and its (patho)physiological relevance","Müller GA, Herling AW, Stemmer K, Lechner A, Tschöp MH.","Am J Physiol Endocrinol Metab. 2019 Aug 1;317(2):E212-E233. doi: 10.1152/ajpendo.00079.2019. Epub 2019 Apr 30.","Müller GA","Am J Physiol Endocrinol Metab","2019","2019/05/01","","","10.1152/ajpendo.00079.2019"
"31344703","New Insights into Weather and Stroke: Influences of Specific Air Masses and Temperature Changes on Stroke Incidence","Ertl M, Beck C, Kühlbach B, Hartmann J, Hammel G, Straub A, Giemsa E, Seubert S, Philipp A, Traidl-Hoffmann C, Soentgen J, Jacobeit J, Naumann M.","Cerebrovasc Dis. 2019;47(5-6):275-284. doi: 10.1159/000501843. Epub 2019 Jul 25.","Ertl M","Cerebrovasc Dis","2019","2019/07/26","","","10.1159/000501843"
